domain,executor,solver,preconditioner,number_of_iterations,resolution,processes,run_time,success
GKO,omp,CG,BJ,0,8,2,0.173842,1
GKO,omp,CG,BJ,0,8,2,0.182548,1
GKO,omp,CG,BJ,0,8,2,0.177849,1
GKO,omp,CG,BJ,0,8,2,0.174004,1
GKO,omp,CG,BJ,0,8,2,0.178345,1
GKO,omp,CG,BJ,0,8,2,0.179719,1
GKO,omp,CG,BJ,0,8,2,0.175416,1
GKO,omp,CG,BJ,0,8,2,0.182719,1
GKO,omp,CG,BJ,0,8,2,0.183614,1
GKO,omp,CG,BJ,0,8,2,0.184769,1
GKO,omp,CG,BJ,0,8,2,0.173966,1
GKO,omp,CG,BJ,0,8,2,0.171363,1
GKO,omp,CG,BJ,0,8,2,0.174953,1
GKO,omp,CG,BJ,0,8,2,0.174172,1
GKO,omp,CG,BJ,0,8,2,0.180151,1
GKO,omp,CG,BJ,0,8,2,0.180219,1
GKO,omp,CG,BJ,0,8,2,0.176928,1
GKO,omp,CG,BJ,0,8,2,0.175516,1
GKO,omp,CG,BJ,0,8,2,0.171261,1
GKO,omp,CG,BJ,0,8,2,0.174202,1
GKO,omp,CG,BJ,0,8,2,0.17433,1
GKO,omp,CG,BJ,0,8,2,0.173308,1
GKO,omp,CG,BJ,0,8,2,0.172093,1
GKO,omp,CG,BJ,0,8,2,0.173088,1
GKO,omp,CG,BJ,0,8,2,0.175835,1
GKO,omp,CG,BJ,0,8,2,0.178313,1
GKO,omp,CG,BJ,0,8,2,0.174686,1
GKO,omp,CG,BJ,0,8,2,0.174776,1
GKO,omp,CG,BJ,0,8,2,0.174975,1
GKO,omp,CG,BJ,0,8,2,0.181429,1
GKO,omp,CG,BJ,0,8,2,0.178464,1
GKO,omp,CG,BJ,0,8,2,0.172177,1
GKO,omp,CG,BJ,0,8,2,0.173809,1
GKO,omp,CG,BJ,0,8,2,0.179412,1
GKO,omp,CG,BJ,0,8,2,0.176584,1
GKO,omp,CG,BJ,0,8,2,0.175054,1
GKO,omp,CG,BJ,0,8,2,0.17909,1
GKO,omp,CG,BJ,0,8,2,0.1768,1
GKO,omp,CG,BJ,0,8,2,0.177547,1
GKO,omp,CG,BJ,0,8,2,0.178209,1
GKO,omp,CG,BJ,0,8,2,0.180197,1
GKO,omp,CG,BJ,0,8,2,0.180205,1
GKO,omp,CG,BJ,0,8,2,0.17846,1
GKO,omp,CG,BJ,0,8,2,0.175758,1
GKO,omp,CG,BJ,0,8,2,0.172794,1
GKO,omp,CG,BJ,0,8,2,0.180083,1
GKO,omp,CG,BJ,0,8,2,0.181928,1
GKO,omp,CG,BJ,0,8,2,0.175181,1
GKO,omp,CG,BJ,0,8,2,0.173556,1
GKO,omp,CG,BJ,0,8,2,0.173349,1
GKO,omp,CG,BJ,0,8,2,0.169591,1
GKO,omp,CG,BJ,0,8,2,0.174313,1
GKO,omp,CG,BJ,0,8,2,0.173144,1
GKO,omp,CG,BJ,0,8,2,0.175412,1
GKO,omp,CG,BJ,0,8,2,0.17265,1
GKO,omp,CG,BJ,0,8,2,0.181601,1
GKO,omp,CG,BJ,0,8,2,0.176579,1
GKO,omp,CG,BJ,0,8,2,0.182006,1
GKO,omp,CG,BJ,0,8,2,0.175697,1
GKO,omp,CG,BJ,0,8,2,0.173758,1
GKO,omp,CG,BJ,0,8,2,0.176798,1
GKO,omp,CG,BJ,0,8,2,0.177166,1
GKO,omp,CG,BJ,0,8,2,0.175515,1
GKO,omp,CG,BJ,0,8,2,0.16812,1
GKO,omp,CG,BJ,0,8,2,0.178037,1
GKO,omp,CG,BJ,0,8,2,0.174498,1
GKO,omp,CG,BJ,0,8,2,0.174099,1
GKO,omp,CG,BJ,0,8,2,0.180237,1
GKO,omp,CG,BJ,0,8,2,0.179958,1
GKO,omp,CG,BJ,0,8,2,0.174704,1
GKO,omp,CG,BJ,0,8,2,0.177241,1
GKO,omp,CG,BJ,0,8,2,0.179922,1
GKO,omp,CG,BJ,0,8,2,0.177037,1
GKO,omp,CG,BJ,0,8,2,0.176665,1
GKO,omp,CG,BJ,0,8,2,0.171467,1
GKO,omp,CG,BJ,0,8,2,0.175316,1
GKO,omp,CG,BJ,0,8,2,0.172977,1
GKO,omp,CG,BJ,0,8,2,0.182542,1
GKO,omp,CG,BJ,0,8,2,0.178008,1
GKO,omp,CG,BJ,0,8,2,0.179014,1
GKO,omp,CG,BJ,0,8,2,0.175475,1
GKO,omp,CG,BJ,0,8,2,0.172892,1
GKO,omp,CG,BJ,0,8,2,0.174854,1
GKO,omp,CG,BJ,0,8,2,0.172506,1
GKO,omp,CG,BJ,0,8,2,0.168848,1
GKO,omp,CG,BJ,0,8,2,0.173106,1
GKO,omp,CG,BJ,0,8,2,0.173357,1
GKO,omp,CG,BJ,0,8,2,0.180189,1
GKO,omp,CG,BJ,0,8,2,0.175976,1
GKO,omp,CG,BJ,0,8,2,0.179902,1
GKO,omp,CG,BJ,0,8,2,0.17496,1
GKO,omp,CG,BJ,0,8,2,0.173068,1
GKO,omp,CG,BJ,0,8,2,0.180038,1
GKO,omp,CG,BJ,0,8,2,0.176787,1
GKO,omp,CG,BJ,0,8,2,0.176694,1
GKO,omp,CG,BJ,0,8,2,0.172382,1
GKO,omp,CG,BJ,0,8,2,0.17756,1
GKO,omp,CG,BJ,0,8,2,0.176304,1
GKO,omp,CG,BJ,0,8,2,0.174282,1
GKO,omp,CG,BJ,0,8,2,0.180278,1
GKO,omp,CG,BJ,0,8,2,0.179757,1
GKO,omp,CG,BJ,0,8,2,0.177761,1
GKO,omp,CG,BJ,0,8,2,0.182737,1
GKO,omp,CG,BJ,0,8,2,0.182453,1
GKO,omp,CG,BJ,0,8,2,0.177785,1
GKO,omp,CG,BJ,0,8,2,0.176572,1
GKO,omp,CG,BJ,0,8,2,0.171164,1
GKO,omp,CG,BJ,0,8,2,0.173551,1
GKO,omp,CG,BJ,0,8,2,0.174934,1
GKO,omp,CG,BJ,0,8,2,0.177338,1
GKO,omp,CG,BJ,0,8,2,0.179847,1
GKO,omp,CG,BJ,0,8,2,0.175397,1
GKO,omp,CG,BJ,0,8,2,0.17442,1
GKO,omp,CG,BJ,0,8,2,0.17362,1
GKO,omp,CG,BJ,0,8,2,0.173092,1
GKO,omp,CG,BJ,0,8,2,0.173128,1
GKO,omp,CG,BJ,0,8,2,0.174329,1
GKO,omp,CG,BJ,0,8,2,0.17293,1
GKO,omp,CG,BJ,0,8,2,0.175411,1
GKO,omp,CG,BJ,0,8,2,0.179058,1
GKO,omp,CG,BJ,0,8,2,0.172683,1
GKO,omp,CG,BJ,0,8,2,0.18085,1
GKO,omp,CG,BJ,0,8,2,0.17711,1
GKO,omp,CG,BJ,0,8,2,0.174303,1
GKO,omp,CG,BJ,0,8,2,0.175221,1
GKO,omp,CG,BJ,0,8,2,0.177943,1
GKO,omp,CG,BJ,0,8,2,0.173567,1
GKO,omp,CG,BJ,0,8,2,0.173077,1
GKO,omp,CG,BJ,0,8,2,0.177087,1
GKO,omp,CG,BJ,0,8,2,0.179622,1
GKO,omp,CG,BJ,0,8,2,0.173697,1
GKO,omp,CG,BJ,0,8,2,0.175603,1
GKO,omp,CG,BJ,0,8,2,0.179767,1
GKO,omp,CG,BJ,0,8,2,0.177131,1
GKO,omp,CG,BJ,0,8,2,0.179718,1
GKO,omp,CG,BJ,0,8,2,0.180273,1
GKO,omp,CG,BJ,0,8,2,0.178876,1
GKO,omp,CG,BJ,0,8,2,0.177057,1
GKO,omp,CG,BJ,0,8,2,0.170714,1
GKO,omp,CG,BJ,0,8,2,0.170583,1
GKO,omp,CG,BJ,0,8,2,0.167451,1
GKO,omp,CG,BJ,0,8,2,0.179329,1
GKO,omp,CG,BJ,0,8,2,0.181618,1
GKO,omp,CG,BJ,0,8,2,0.176784,1
GKO,omp,CG,BJ,0,8,2,0.173582,1
GKO,omp,CG,BJ,0,8,2,0.171346,1
GKO,omp,CG,BJ,0,8,2,0.172709,1
GKO,omp,CG,BJ,0,8,2,0.175192,1
GKO,omp,CG,BJ,0,8,4,0.167027,1
GKO,omp,CG,BJ,0,8,4,0.166379,1
GKO,omp,CG,BJ,0,8,4,0.1684,1
GKO,omp,CG,BJ,0,8,4,0.173561,1
GKO,omp,CG,BJ,0,8,4,0.170366,1
GKO,omp,CG,BJ,0,8,4,0.172562,1
GKO,omp,CG,BJ,0,8,4,0.169262,1
GKO,omp,CG,BJ,0,8,4,0.168324,1
GKO,omp,CG,BJ,0,8,4,0.170674,1
GKO,omp,CG,BJ,0,8,4,0.172754,1
GKO,omp,CG,BJ,0,8,4,0.166286,1
GKO,omp,CG,BJ,0,8,4,0.171373,1
GKO,omp,CG,BJ,0,8,4,0.171748,1
GKO,omp,CG,BJ,0,8,4,0.170311,1
GKO,omp,CG,BJ,0,8,4,0.16631,1
GKO,omp,CG,BJ,0,8,4,0.170341,1
GKO,omp,CG,BJ,0,8,4,0.177011,1
GKO,omp,CG,BJ,0,8,4,0.169074,1
GKO,omp,CG,BJ,0,8,4,0.171563,1
GKO,omp,CG,BJ,0,8,4,0.172799,1
GKO,omp,CG,BJ,0,8,4,0.175985,1
GKO,omp,CG,BJ,0,8,4,0.172611,1
GKO,omp,CG,BJ,0,8,4,0.16534,1
GKO,omp,CG,BJ,0,8,4,0.166279,1
GKO,omp,CG,BJ,0,8,4,0.168364,1
GKO,omp,CG,BJ,0,8,4,0.17351,1
GKO,omp,CG,BJ,0,8,4,0.17542,1
GKO,omp,CG,BJ,0,8,4,0.170003,1
GKO,omp,CG,BJ,0,8,4,0.169949,1
GKO,omp,CG,BJ,0,8,4,0.167963,1
GKO,omp,CG,BJ,0,8,4,0.168254,1
GKO,omp,CG,BJ,0,8,4,0.168508,1
GKO,omp,CG,BJ,0,8,4,0.165343,1
GKO,omp,CG,BJ,0,8,4,0.166291,1
GKO,omp,CG,BJ,0,8,4,0.165916,1
GKO,omp,CG,BJ,0,8,4,0.170715,1
GKO,omp,CG,BJ,0,8,4,0.16984,1
GKO,omp,CG,BJ,0,8,4,0.174975,1
GKO,omp,CG,BJ,0,8,4,0.171671,1
GKO,omp,CG,BJ,0,8,4,0.165197,1
GKO,omp,CG,BJ,0,8,4,0.176453,1
GKO,omp,CG,BJ,0,8,4,0.173475,1
GKO,omp,CG,BJ,0,8,4,0.164884,1
GKO,omp,CG,BJ,0,8,4,0.165634,1
GKO,omp,CG,BJ,0,8,4,0.173146,1
GKO,omp,CG,BJ,0,8,4,0.169944,1
GKO,omp,CG,BJ,0,8,4,0.170045,1
GKO,omp,CG,BJ,0,8,4,0.170038,1
GKO,omp,CG,BJ,0,8,4,0.172659,1
GKO,omp,CG,BJ,0,8,4,0.170341,1
GKO,omp,CG,BJ,0,8,4,0.171536,1
GKO,omp,CG,BJ,0,8,4,0.174921,1
GKO,omp,CG,BJ,0,8,4,0.174134,1
GKO,omp,CG,BJ,0,8,4,0.17151,1
GKO,omp,CG,BJ,0,8,4,0.164831,1
GKO,omp,CG,BJ,0,8,4,0.162679,1
GKO,omp,CG,BJ,0,8,4,0.167757,1
GKO,omp,CG,BJ,0,8,4,0.176737,1
GKO,omp,CG,BJ,0,8,4,0.176594,1
GKO,omp,CG,BJ,0,8,4,0.172317,1
GKO,omp,CG,BJ,0,8,4,0.163869,1
GKO,omp,CG,BJ,0,8,4,0.165953,1
GKO,omp,CG,BJ,0,8,4,0.16933,1
GKO,omp,CG,BJ,0,8,4,0.164457,1
GKO,omp,CG,BJ,0,8,4,0.167619,1
GKO,omp,CG,BJ,0,8,4,0.165758,1
GKO,omp,CG,BJ,0,8,4,0.168464,1
GKO,omp,CG,BJ,0,8,4,0.168428,1
GKO,omp,CG,BJ,0,8,4,0.178197,1
GKO,omp,CG,BJ,0,8,4,0.172,1
GKO,omp,CG,BJ,0,8,4,0.170637,1
GKO,omp,CG,BJ,0,8,4,0.173329,1
GKO,omp,CG,BJ,0,8,4,0.171622,1
GKO,omp,CG,BJ,0,8,4,0.168984,1
GKO,omp,CG,BJ,0,8,4,0.166759,1
GKO,omp,CG,BJ,0,8,4,0.174997,1
GKO,omp,CG,BJ,0,8,4,0.170191,1
GKO,omp,CG,BJ,0,8,4,0.168051,1
GKO,omp,CG,BJ,0,8,4,0.175921,1
GKO,omp,CG,BJ,0,8,4,0.171765,1
GKO,omp,CG,BJ,0,8,4,0.170076,1
GKO,omp,CG,BJ,0,8,4,0.174196,1
GKO,omp,CG,BJ,0,8,4,0.171458,1
GKO,omp,CG,BJ,0,8,4,0.174516,1
GKO,omp,CG,BJ,0,8,4,0.170347,1
GKO,omp,CG,BJ,0,8,4,0.167589,1
GKO,omp,CG,BJ,0,8,4,0.168448,1
GKO,omp,CG,BJ,0,8,4,0.164403,1
GKO,omp,CG,BJ,0,8,4,0.174008,1
GKO,omp,CG,BJ,0,8,4,0.173993,1
GKO,omp,CG,BJ,0,8,4,0.17045,1
GKO,omp,CG,BJ,0,8,4,0.168393,1
GKO,omp,CG,BJ,0,8,4,0.165542,1
GKO,omp,CG,BJ,0,8,4,0.166818,1
GKO,omp,CG,BJ,0,8,4,0.165017,1
GKO,omp,CG,BJ,0,8,4,0.167069,1
GKO,omp,CG,BJ,0,8,4,0.164082,1
GKO,omp,CG,BJ,0,8,4,0.166045,1
GKO,omp,CG,BJ,0,8,4,0.171029,1
GKO,omp,CG,BJ,0,8,4,0.173505,1
GKO,omp,CG,BJ,0,8,4,0.173599,1
GKO,omp,CG,BJ,0,8,4,0.170708,1
GKO,omp,CG,BJ,0,8,4,0.166102,1
GKO,omp,CG,BJ,0,8,4,0.175298,1
GKO,omp,CG,BJ,0,8,4,0.171733,1
GKO,omp,CG,BJ,0,8,4,0.169957,1
GKO,omp,CG,BJ,0,8,4,0.166681,1
GKO,omp,CG,BJ,0,8,4,0.171842,1
GKO,omp,CG,BJ,0,8,4,0.171852,1
GKO,omp,CG,BJ,0,8,4,0.17068,1
GKO,omp,CG,BJ,0,8,4,0.169841,1
GKO,omp,CG,BJ,0,8,4,0.170813,1
GKO,omp,CG,BJ,0,8,4,0.171821,1
GKO,omp,CG,BJ,0,8,4,0.1698,1
GKO,omp,CG,BJ,0,8,4,0.174742,1
GKO,omp,CG,BJ,0,8,4,0.172151,1
GKO,omp,CG,BJ,0,8,4,0.172164,1
GKO,omp,CG,BJ,0,8,4,0.166893,1
GKO,omp,CG,BJ,0,8,4,0.165048,1
GKO,omp,CG,BJ,0,8,4,0.164608,1
GKO,omp,CG,BJ,0,8,4,0.170122,1
GKO,omp,CG,BJ,0,8,4,0.170126,1
GKO,omp,CG,BJ,0,8,4,0.170893,1
GKO,omp,CG,BJ,0,8,4,0.167006,1
GKO,omp,CG,BJ,0,8,4,0.166994,1
GKO,omp,CG,BJ,0,8,4,0.166039,1
GKO,omp,CG,BJ,0,8,4,0.166223,1
GKO,omp,CG,BJ,0,8,4,0.165246,1
GKO,omp,CG,BJ,0,8,4,0.166137,1
GKO,omp,CG,BJ,0,8,4,0.165482,1
GKO,omp,CG,BJ,0,8,4,0.171938,1
GKO,omp,CG,BJ,0,8,4,0.168675,1
GKO,omp,CG,BJ,0,8,4,0.171951,1
GKO,omp,CG,BJ,0,8,4,0.169791,1
GKO,omp,CG,BJ,0,8,4,0.171785,1
GKO,omp,CG,BJ,0,8,4,0.172227,1
GKO,omp,CG,BJ,0,8,4,0.17163,1
GKO,omp,CG,BJ,0,8,4,0.165537,1
GKO,omp,CG,BJ,0,8,4,0.166562,1
GKO,omp,CG,BJ,0,8,4,0.172143,1
GKO,omp,CG,BJ,0,8,4,0.171554,1
GKO,omp,CG,BJ,0,8,4,0.167832,1
GKO,omp,CG,BJ,0,8,4,0.17293,1
GKO,omp,CG,BJ,0,8,4,0.175619,1
GKO,omp,CG,BJ,0,8,4,0.170077,1
GKO,omp,CG,BJ,0,8,4,0.17089,1
GKO,omp,CG,BJ,0,8,4,0.172973,1
GKO,omp,CG,BJ,0,8,4,0.178718,1
GKO,omp,CG,BJ,0,8,4,0.170968,1
GKO,omp,CG,BJ,0,8,4,0.166113,1
GKO,omp,CG,BJ,0,8,4,0.166173,1
GKO,omp,CG,BJ,0,8,4,0.16753,1
GKO,omp,CG,BJ,0,8,4,0.16936,1
GKO,omp,CG,BJ,0,8,4,0.173614,1
GKO,omp,CG,BJ,0,8,4,0.171227,1
GKO,omp,CG,BJ,0,8,4,0.167674,1
GKO,omp,CG,BJ,0,8,4,0.167934,1
GKO,omp,CG,BJ,0,8,4,0.167865,1
GKO,omp,CG,BJ,0,8,4,0.168813,1
GKO,omp,CG,BJ,0,8,4,0.167143,1
GKO,omp,CG,BJ,0,8,4,0.164854,1
GKO,omp,CG,BJ,0,8,4,0.164542,1
GKO,omp,CG,BJ,0,8,4,0.173569,1
GKO,omp,CG,BJ,0,8,4,0.171868,1
GKO,omp,CG,BJ,0,8,4,0.174108,1
GKO,omp,CG,BJ,0,8,4,0.169939,1
GKO,omp,CG,BJ,0,8,4,0.166298,1
GKO,omp,CG,BJ,0,8,4,0.16756,1
GKO,omp,CG,BJ,0,8,4,0.16848,1
GKO,omp,CG,BJ,0,8,4,0.166417,1
GKO,omp,CG,BJ,0,8,4,0.16702,1
GKO,omp,CG,BJ,0,8,4,0.172956,1
GKO,omp,CG,BJ,0,8,4,0.173837,1
GKO,omp,CG,BJ,0,8,4,0.170397,1
GKO,omp,CG,BJ,0,8,4,0.173009,1
GKO,omp,CG,BJ,0,8,4,0.172683,1
GKO,omp,CG,BJ,0,8,4,0.172891,1
GKO,omp,CG,BJ,0,8,4,0.171762,1
GKO,omp,CG,BJ,0,8,4,0.174427,1
GKO,omp,CG,BJ,0,8,4,0.175681,1
GKO,omp,CG,BJ,0,8,4,0.169619,1
GKO,omp,CG,BJ,0,8,4,0.166554,1
GKO,omp,CG,BJ,0,8,4,0.171226,1
GKO,omp,CG,BJ,0,8,4,0.165017,1
GKO,omp,CG,BJ,0,8,4,0.172574,1
GKO,omp,CG,BJ,0,8,4,0.171861,1
GKO,omp,CG,BJ,0,8,4,0.170978,1
GKO,omp,CG,BJ,0,8,4,0.168585,1
GKO,omp,CG,BJ,0,8,4,0.170496,1
GKO,omp,CG,BJ,0,8,4,0.169061,1
GKO,omp,CG,BJ,0,8,4,0.166835,1
GKO,omp,CG,BJ,0,8,4,0.16422,1
GKO,omp,CG,BJ,0,8,4,0.165577,1
GKO,omp,CG,BJ,0,8,4,0.168029,1
GKO,omp,CG,BJ,0,8,4,0.172294,1
GKO,omp,CG,BJ,0,8,4,0.169908,1
GKO,omp,CG,BJ,0,8,4,0.175465,1
GKO,omp,CG,BJ,0,8,4,0.174912,1
GKO,omp,CG,BJ,0,8,4,0.166325,1
GKO,omp,CG,BJ,0,8,4,0.173294,1
GKO,omp,CG,BJ,0,8,4,0.17102,1
GKO,omp,CG,BJ,0,8,4,0.169292,1
GKO,omp,CG,BJ,0,8,4,0.167053,1
GKO,omp,CG,BJ,0,8,4,0.175056,1
GKO,omp,CG,BJ,0,8,4,0.169572,1
GKO,omp,CG,BJ,0,8,4,0.168401,1
GKO,omp,CG,BJ,0,8,4,0.169141,1
GKO,omp,CG,BJ,0,8,4,0.172529,1
GKO,omp,CG,BJ,0,8,4,0.171864,1
GKO,omp,CG,BJ,0,8,4,0.170825,1
GKO,omp,CG,BJ,0,8,4,0.173079,1
GKO,omp,CG,BJ,0,8,4,0.17075,1
GKO,omp,CG,BJ,0,8,4,0.171656,1
GKO,omp,CG,BJ,0,8,4,0.166774,1
GKO,omp,CG,BJ,0,8,4,0.167142,1
GKO,omp,CG,BJ,0,8,4,0.166866,1
GKO,omp,CG,BJ,0,8,4,0.175779,1
GKO,omp,CG,BJ,0,8,4,0.176649,1
GKO,omp,CG,BJ,0,8,4,0.17101,1
GKO,omp,CG,BJ,0,8,4,0.166205,1
GKO,omp,CG,BJ,0,8,4,0.169533,1
GKO,omp,CG,BJ,0,8,4,0.167956,1
GKO,omp,CG,BJ,0,8,4,0.168028,1
GKO,omp,CG,BJ,0,8,4,0.170826,1
GKO,omp,CG,BJ,0,8,4,0.164825,1
GKO,omp,CG,BJ,0,8,4,0.166997,1
GKO,omp,CG,BJ,0,8,4,0.174268,1
GKO,omp,CG,BJ,0,8,4,0.16795,1
GKO,omp,CG,BJ,0,8,4,0.17626,1
GKO,omp,CG,BJ,0,8,4,0.170898,1
GKO,omp,CG,BJ,0,8,4,0.169271,1
GKO,omp,CG,BJ,0,8,4,0.173267,1
GKO,omp,CG,BJ,0,8,4,0.173738,1
GKO,omp,CG,BJ,0,8,4,0.165675,1
GKO,omp,CG,BJ,0,8,4,0.166688,1
GKO,omp,CG,BJ,0,8,4,0.173385,1
GKO,omp,CG,BJ,0,8,4,0.174149,1
GKO,omp,CG,BJ,0,8,4,0.170952,1
GKO,omp,CG,BJ,0,8,4,0.17163,1
GKO,omp,CG,BJ,0,8,4,0.172043,1
GKO,omp,CG,BJ,0,8,4,0.168072,1
GKO,omp,CG,BJ,0,8,4,0.172079,1
GKO,omp,CG,BJ,0,8,4,0.177066,1
GKO,omp,CG,BJ,0,8,4,0.172503,1
GKO,omp,CG,BJ,0,8,4,0.170466,1
GKO,omp,CG,BJ,0,8,4,0.177843,1
GKO,omp,CG,BJ,0,8,4,0.176041,1
GKO,omp,CG,BJ,0,8,4,0.173387,1
GKO,omp,CG,BJ,0,8,4,0.16757,1
GKO,omp,CG,BJ,0,8,4,0.168435,1
GKO,omp,CG,BJ,0,8,4,0.167313,1
GKO,omp,CG,BJ,0,8,4,0.168915,1
GKO,omp,CG,BJ,0,8,4,0.165624,1
GKO,omp,CG,BJ,0,8,4,0.165273,1
GKO,omp,CG,BJ,0,8,4,0.167976,1
GKO,omp,CG,BJ,0,8,4,0.172466,1
GKO,omp,CG,BJ,0,8,4,0.169746,1
GKO,omp,CG,BJ,0,8,4,0.177896,1
GKO,omp,CG,BJ,0,8,4,0.169248,1
GKO,omp,CG,BJ,0,8,4,0.170566,1
GKO,omp,CG,BJ,0,8,4,0.17379,1
GKO,omp,CG,BJ,0,8,4,0.171532,1
GKO,omp,CG,BJ,0,8,4,0.167984,1
GKO,omp,CG,BJ,0,8,4,0.166488,1
GKO,omp,CG,BJ,0,8,4,0.175287,1
GKO,omp,CG,BJ,0,8,4,0.172842,1
GKO,omp,CG,BJ,0,8,4,0.169321,1
GKO,omp,CG,BJ,0,8,4,0.168458,1
GKO,omp,CG,BJ,0,8,4,0.171226,1
GKO,omp,CG,BJ,0,8,4,0.171292,1
GKO,omp,CG,BJ,0,8,4,0.171578,1
GKO,omp,CG,BJ,0,8,4,0.172265,1
GKO,omp,CG,BJ,0,8,4,0.172702,1
GKO,omp,CG,BJ,0,8,4,0.174002,1
GKO,omp,CG,BJ,0,8,4,0.16603,1
GKO,omp,CG,BJ,0,8,4,0.167098,1
GKO,omp,CG,BJ,0,8,4,0.165516,1
GKO,omp,CG,BJ,0,8,4,0.170657,1
GKO,omp,CG,BJ,0,8,4,0.173661,1
GKO,omp,CG,BJ,0,8,4,0.170699,1
GKO,omp,CG,BJ,0,8,4,0.166043,1
GKO,omp,CG,BJ,0,8,4,0.168387,1
GKO,omp,CG,BJ,0,8,4,0.167591,1
GKO,omp,CG,BJ,0,8,4,0.165463,1
GKO,omp,CG,BJ,0,8,4,0.165475,1
GKO,omp,CG,BJ,0,8,4,0.168576,1
GKO,omp,CG,BJ,0,8,4,0.169005,1
GKO,omp,CG,BJ,0,8,4,0.172114,1
GKO,omp,CG,BJ,0,8,4,0.170527,1
GKO,omp,CG,BJ,0,8,4,0.173934,1
GKO,omp,CG,BJ,0,8,4,0.17406,1
GKO,omp,CG,BJ,0,8,4,0.168231,1
GKO,omp,CG,BJ,0,8,4,0.171308,1
GKO,omp,CG,BJ,0,8,4,0.171492,1
GKO,omp,CG,BJ,0,8,4,0.168783,1
GKO,omp,CG,BJ,0,8,4,0.166263,1
GKO,omp,CG,BJ,0,8,4,0.16963,1
GKO,omp,CG,BJ,0,8,4,0.169073,1
GKO,omp,CG,BJ,0,8,4,0.170048,1
GKO,omp,CG,BJ,0,8,4,0.173982,1
GKO,omp,CG,BJ,0,8,4,0.173567,1
GKO,omp,CG,BJ,0,8,4,0.168646,1
GKO,omp,CG,BJ,0,8,4,0.171517,1
GKO,omp,CG,BJ,0,8,4,0.174102,1
GKO,omp,CG,BJ,0,8,4,0.171687,1
GKO,omp,CG,BJ,0,8,4,0.170553,1
GKO,omp,CG,BJ,0,8,4,0.166227,1
GKO,omp,CG,BJ,0,8,4,0.170183,1
GKO,omp,CG,BJ,0,8,4,0.166976,1
GKO,omp,CG,BJ,0,8,4,0.173279,1
GKO,omp,CG,BJ,0,8,4,0.175855,1
GKO,omp,CG,BJ,0,8,4,0.171042,1
GKO,omp,CG,BJ,0,8,4,0.167991,1
GKO,omp,CG,BJ,0,8,4,0.168783,1
GKO,omp,CG,BJ,0,8,4,0.16664,1
GKO,omp,CG,BJ,0,8,4,0.167093,1
GKO,omp,CG,BJ,0,8,4,0.168309,1
GKO,omp,CG,BJ,0,8,4,0.164054,1
GKO,omp,CG,BJ,0,8,4,0.164023,1
GKO,omp,CG,BJ,0,8,4,0.171522,1
GKO,omp,CG,BJ,0,8,4,0.171155,1
GKO,omp,CG,BJ,0,8,4,0.173405,1
GKO,omp,CG,BJ,0,8,4,0.169293,1
GKO,omp,CG,BJ,0,8,4,0.171728,1
GKO,omp,CG,BJ,0,8,4,0.172979,1
GKO,omp,CG,BJ,0,8,4,0.171365,1
GKO,omp,CG,BJ,0,8,4,0.168119,1
GKO,omp,CG,BJ,0,8,4,0.169004,1
GKO,omp,CG,BJ,0,8,4,0.170732,1
GKO,omp,CG,BJ,0,8,4,0.171625,1
GKO,omp,CG,BJ,0,8,4,0.170538,1
GKO,omp,CG,BJ,0,8,4,0.174935,1
GKO,omp,CG,BJ,0,8,4,0.174082,1
GKO,omp,CG,BJ,0,8,4,0.170547,1
GKO,omp,CG,BJ,0,8,4,0.172355,1
GKO,omp,CG,BJ,0,8,4,0.171096,1
GKO,omp,CG,BJ,0,8,4,0.172391,1
GKO,omp,CG,BJ,0,8,4,0.171914,1
GKO,omp,CG,BJ,0,8,4,0.165252,1
GKO,omp,CG,BJ,0,8,4,0.166065,1
GKO,omp,CG,BJ,0,8,4,0.165846,1
GKO,omp,CG,BJ,0,8,4,0.173833,1
GKO,omp,CG,BJ,0,8,4,0.176386,1
GKO,omp,CG,BJ,0,8,4,0.16988,1
GKO,omp,CG,BJ,0,8,4,0.167559,1
GKO,omp,CG,BJ,0,8,4,0.166979,1
GKO,omp,CG,BJ,0,8,4,0.168523,1
GKO,omp,CG,BJ,0,8,4,0.167466,1
GKO,omp,CG,BJ,0,8,4,0.169107,1
GKO,omp,CG,BJ,0,8,4,0.167472,1
GKO,omp,CG,BJ,0,8,4,0.164656,1
GKO,omp,CG,BJ,0,8,4,0.173357,1
GKO,omp,CG,BJ,0,8,4,0.167555,1
GKO,omp,CG,BJ,0,8,8,0.177572,1
GKO,omp,CG,BJ,0,8,8,0.172668,1
GKO,omp,CG,BJ,0,8,8,0.169845,1
GKO,omp,CG,BJ,0,8,8,0.173246,1
GKO,omp,CG,BJ,0,8,8,0.175159,1
GKO,omp,CG,BJ,0,8,8,0.163921,1
GKO,omp,CG,BJ,0,8,8,0.169383,1
GKO,omp,CG,BJ,0,8,8,0.172879,1
GKO,omp,CG,BJ,0,8,8,0.17309,1
GKO,omp,CG,BJ,0,8,8,0.168149,1
GKO,omp,CG,BJ,0,8,8,0.173269,1
GKO,omp,CG,BJ,0,8,8,0.178239,1
GKO,omp,CG,BJ,0,8,8,0.172652,1
GKO,omp,CG,BJ,0,8,8,0.174393,1
GKO,omp,CG,BJ,0,8,8,0.174129,1
GKO,omp,CG,BJ,0,8,8,0.174846,1
